store_name,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,Monthly_Avg,YTD_2025
164 Quick Stop,163.5,762.11,699.09,915.43,725.43,873.53,836.74,911.57,852.18,805.69,785.79,823.99,762.92,3267.65
260 BP,32.28,154.6,281.7,107.61,311.3,326.99,229.81,77.28,292.98,29.05,43.21,0.0,157.23,365.24
3N Convenience Inc - Shell,201.93,1068.53,570.1,781.44,525.89,725.82,784.34,468.96,457.49,343.34,670.42,573.23,597.62,2044.48
ARC Mequon,21.16,0.0,19.8,122.56,8.77,2.49,41.86,48.2,0.0,33.39,44.09,0.0,28.53,77.48
Aberdeen Shell,0.0,0.0,0.0,0.0,0.0,19.34,41.16,78.43,12.25,16.44,50.95,7.47,32.29,87.11
Abhi and Father,34.5,704.53,140.66,188.24,132.25,275.46,131.99,119.75,176.98,162.74,137.63,26.75,185.96,504.1
Alta Convenience #1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,35.71,0.0,14.66,43.97
Alta Convenience #1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02,19.98,19.48,21.83,65.48
Alta Convenience #1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.36,166.56,66.19,128.7,386.11
Alta Convenience #1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,70.06,65.38,130.75
Alta Convenience #3104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,33.39,25.11,73.86,36.18,144.71
Alta Convenience #3106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01,14.25,101.34,46.2,138.6
Alta Convenience #3107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,10.77,0.0,6.92,20.76
Alta Convenience #3109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78,0.0,9.07,13.95,41.85
Alta Convenience #3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.11,0.0,18.34,48.15,144.45
Alta Convenience #3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74,28.41,0.0,16.38,49.15
Alta Convenience #3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76,0.0,9.18,8.31,24.94
Alta Convenience #3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11,36.18,17.75,28.68,86.04
Alta Convenience #3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,1.0,2.99
Alta Convenience #4999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26,25.42,5.58,28.09,84.26
Alta Convenience #5601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,4.39,0.0,21.53,9.5,37.99
Alta Convenience #5725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68,16.98,31.83,63.66
Alta Convenience #6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,10.56,9.87,16.01,48.03
Alta Convenience #6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.32,67.24,96.85,120.8,362.41
Alta Convenience #6009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.38,145.27,73.19,123.28,369.84
Alta Convenience #6010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02,2.79,9.96,17.26,51.77
Alta Convenience #6013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.09,162.56,19.55,82.73,248.2
Alta Convenience #6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,0.0,13.56,11.18,33.54
Alta Convenience #6017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,63.33,19.55,29.29,30.56,122.24
Alta Convenience #6019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.87,91.72,0.0,0.0,32.15,128.59
Alta Convenience #6104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.05,5.48,132.46,71.33,213.99
Alta Convenience #6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,22.55,156.29,65.13,195.38
Alta Convenience #6106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,11.36,35.39,21.67,65.0
Alta Convenience #6111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,156.13,141.89,162.71,117.18,468.71
Alta Convenience #6112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.31,19.24,24.11,62.22,186.66
Alta Convenience #6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32,34.78,30.05,60.1
Alta Convenience #6114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,26.55,8.38,33.53
Alta Convenience #6115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77,19.95,18.36,36.72
Alta Convenience #6119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,25.53,10.25,20.46,61.38
Alta Convenience #6120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.9,0.0,66.97,63.96,191.87
Alta Convenience #6123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.17,0.0,20.84,23.0,69.01
Alta Convenience #6129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11,0.0,0.0,9.7,29.11
Alta Convenience #6339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.87,11.87,11.87
Ameristop Waynesville,0.0,32.76,0.0,25.96,47.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,0.0
Anderson Convenience Market #140,487.35,2288.35,2830.04,2315.46,2224.65,2492.54,1954.96,1079.06,1357.03,823.16,681.1,917.25,1620.91,3778.54
Assawoman Ale Shoppe & Subway,34.32,43.8,54.78,52.99,25.23,11.52,11.63,13.92,27.63,0.0,64.4,90.23,35.87,182.26
Atlantis Fresh Market  #7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,429.83,518.63,317.81,953.44
Atlantis Fresh Market #106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.69,22.69,22.69
Atlantis Fresh Market #11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.71,306.56,309.13,618.27
Atlantis Fresh Market #142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.31,78.48,106.9,213.79
Atlantis Fresh Market #156,131.0,572.55,562.7,350.75,484.55,541.75,892.95,783.48,1150.61,785.76,959.64,670.53,657.19,3566.54
Atlantis Fresh Market #187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.42,1014.15,1146.79,2293.57
Atlantis Fresh Market #189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,10.74,10.74
Atlantis Fresh Market #190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,2.87,2.87
Atlantis Fresh Market #20,76.65,201.5,373.4,222.95,331.8,415.9,276.8,298.35,554.0,702.48,371.36,441.07,355.52,2068.91
Atlantis Fresh Market #23,0.0,12.25,0.0,0.0,0.0,0.0,3.25,0.0,31.3,111.8,205.49,32.12,36.02,380.71
Atlantis Fresh Market #3,7.2,86.95,112.05,36.55,28.6,55.0,118.05,140.6,158.8,183.48,280.23,114.0,110.13,736.51
Atlantis Fresh Market #30,22.55,166.75,145.3,99.6,161.25,207.45,141.05,81.95,127.5,274.91,720.58,764.74,242.8,1887.73
Atlantis Fresh Market #34,12.45,46.35,54.55,47.7,39.8,9.45,103.15,65.05,83.3,120.63,191.52,128.57,75.21,524.02
Atlantis Fresh Market #36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.72,163.43,141.57,283.15
Atlantis Fresh Market #44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.94,58.55,118.25,236.49
Atlantis Fresh Market #502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7
Atlantis Fresh Market #508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,354.02,193.56,387.12
Atlantis Fresh Market #513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.11,84.42,88.27,176.53
Atlantis Fresh Market #521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,10.52,21.04
Atlantis Fresh Market #524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.22,405.51,290.37,580.73
Atlantis Fresh Market #529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.42,162.94,132.68,265.36
Atlantis Fresh Market #540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.57,325.09,242.33,484.66
Atlantis Fresh Market #549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.86,73.73,63.3,126.59
Atlantis Fresh Market #560,54.45,94.6,58.8,126.65,89.8,48.65,145.95,83.7,70.7,195.89,208.8,271.86,120.82,747.25
Atlantis Fresh Market #563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.12,442.92,272.02,544.04
Atlantis Fresh Market #69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.9,90.94,108.92,217.84
Atlantis Fresh Market #73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.94,41.94,41.94
Atlantis Fresh Market #74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,0.0,9.27,18.54
Atlantis Fresh Market #89,6.95,90.75,112.6,187.85,182.0,218.4,121.95,172.8,195.3,246.92,624.82,297.92,204.86,1364.96
Atlantis Fresh Market #9,33.45,374.3,80.3,179.6,179.4,244.2,217.4,334.0,296.35,615.8,677.97,498.55,310.94,2088.67
Atlantis Fresh Market #91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54,43.54,43.54
Atlantis Fresh Market #92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,199.2,251.47,152.81,458.42
Autumn Grove Tiger Mart & Subway,0.0,63.96,83.33,12.72,63.6,14.16,2.08,15.46,0.0,7.58,36.19,28.52,29.78,72.29
"B-IN Gas (Parent Petroleum, Inc.)",61.14,349.24,426.34,195.7,237.37,284.62,434.63,228.24,273.76,250.75,246.44,71.88,255.01,842.83
Bellmore Market and Lotto,74.8,212.5,201.7,258.95,92.55,190.35,145.05,93.95,272.15,121.85,268.8,47.95,165.05,710.75
Big Bad BBQ (Macdoel),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58,10.58,10.58
Big Bad BBQ (Washburn Chevron),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.83,3742.55,2360.19,4720.38
Big Boss Country Store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.31,192.31,192.31
Big Boss Stores 11 - Partin Dr N,0.0,10.76,129.66,110.09,147.24,234.56,460.79,188.58,261.16,258.04,293.76,160.99,205.06,973.95
Big Boss Stores 3 - Emerald Coast Pkwy,0.0,102.44,996.95,697.89,195.03,115.96,229.68,157.01,268.69,618.74,886.09,475.29,431.25,2248.81
Big Boss Stores 4 - US-331,0.0,20.95,103.12,63.58,45.87,160.92,134.01,86.01,111.47,256.74,125.09,109.71,110.68,603.01
Boston Convenience,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.0,6.48,0.0,0.0,0.0,3.08,6.48
Bowie Exxon,0.0,37.82,28.53,32.55,0.0,12.16,50.64,63.63,46.11,11.76,0.0,20.36,27.6,78.23
Brinkley Sunoco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.93,0.0
Broadway Liquors,170.11,267.97,320.05,281.47,493.28,468.37,606.01,21.84,508.56,580.22,515.44,288.08,376.78,1892.3
Browning Street Mini Mart,0.0,320.61,447.75,450.19,243.83,375.82,241.13,500.77,304.41,235.81,259.88,112.3,317.5,912.4
Burnham Grocers and Liquors,11.85,157.36,247.98,473.94,298.17,486.85,716.8,611.19,792.83,533.2,662.17,579.91,464.35,2568.11
CFM 37 Bethlehem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.53,13.94,19.86,18.44,55.33
CFM 3887 Shadyside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,129.66,182.08,37.32,86.28,94.99,435.34
CFM 7 Yorkville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66,123.13,141.11,84.85,182.06,109.96,531.15
CFM 90 Penn Ave Weirton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,47.75,15.35,153.41,52.35,57.6,268.86
CFM Express 15 St Clairsville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.66,160.74,257.99,241.98,76.02,190.68,736.73
Cambridge Goose Creek & Subway,28.86,65.73,288.01,178.06,240.61,100.85,102.61,203.7,172.5,108.37,199.66,228.72,159.81,709.25
Campus Way Exxon,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0
Centre Ridge Exxon,0.0,0.0,0.0,0.0,97.92,85.63,273.19,154.13,147.64,418.63,207.04,210.85,199.38,984.16
Chatham Liquor Store,248.67,793.48,505.05,657.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,184.35,7.17
Cheers!,14.68,13.17,37.69,55.17,50.24,121.33,54.41,22.82,21.92,11.85,36.59,168.59,50.71,238.95
Chevron Food Mart - Buford,195.66,1071.44,795.6,861.17,1328.99,1069.72,1229.47,1136.79,1790.8,1293.86,1022.25,606.53,1033.52,4713.44
Chevron Food Mart - Stone Mountain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0.0,0.0,0.0,1.75,6.99
Chicken King (6th Street),0.0,0.0,0.0,545.05,536.58,1084.51,585.84,378.74,1693.77,768.78,1014.23,1195.69,867.02,4672.47
Chicken King (Aramex Restaurant),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.51,520.24,851.47,505.74,1517.22
Chicken King (Curtner Ave),0.0,0.0,0.0,0.0,223.72,279.53,90.49,115.37,671.43,77.96,255.73,222.8,242.13,1227.92
Chicken King (EL Camino),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44,102.91,71.67,143.35
Chicken King (Folsom Gas Mart),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,1400.89,708.53,1417.06
Chicken King (Kim Hoang),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.27,1718.63,1550.49,1178.13,3534.39
Chicken King (Las Adelitas),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.7,1365.44,1495.2,1127.78,3383.34
Chicken King (Stockton Blvd),0.0,0.0,90.21,321.33,173.66,433.93,727.34,721.6,1622.56,701.89,0.0,0.0,479.25,2324.45
Chisholm Corner 1,322.53,856.26,1013.52,781.73,462.25,508.75,706.18,372.28,395.88,327.75,541.06,312.04,550.02,1576.73
Chisholm Corner 12,42.97,165.63,168.26,223.38,175.38,243.96,169.52,145.82,139.2,232.22,73.31,55.49,152.93,500.22
Chisholm Corner 19,120.12,252.74,132.87,115.19,129.33,139.05,101.98,144.14,224.04,269.35,187.57,212.4,169.07,893.36
Chisholm Corner 2,169.26,763.6,925.96,679.12,600.19,582.02,526.39,1031.73,648.3,712.47,521.22,416.68,631.41,2298.67
Chisholm Corner 5,88.46,271.35,350.8,423.94,474.39,469.81,534.97,790.28,629.37,703.84,549.43,239.25,460.49,2121.89
Chisholm Corner 7,32.72,19.32,28.52,3.49,0.0,3.98,10.77,0.0,0.0,45.13,3.98,29.11,14.75,78.22
Chop Chop Convenience - Pleasant Street,42.39,247.82,182.72,139.06,220.01,392.55,365.04,325.03,284.83,321.12,654.01,250.04,285.38,1510.0
Chop Chop Convenience Kelly Square,172.92,1093.3,652.69,795.06,976.37,975.1,1433.73,1057.06,1828.43,1164.21,1491.67,822.46,1038.58,5306.77
Chop Chop Convenience Stores - Park Ave.,47.66,212.48,167.0,191.77,229.28,406.01,582.49,334.31,275.76,265.17,134.26,131.42,248.13,806.61
Chop Chop Convenience Stores - Riverside,49.5,224.32,199.85,294.19,239.04,380.67,380.85,341.48,433.94,164.83,200.17,91.99,250.07,890.93
Chop Chop Convenience Stores - Shrewsbury,0.0,15.84,41.54,80.8,0.0,15.46,63.78,8.58,48.37,92.58,26.81,15.33,37.19,183.09
Chop Chop Convenience Stores - Southborough,69.89,79.21,78.04,57.88,42.05,82.2,68.23,82.42,144.27,189.3,198.22,6.77,91.54,538.56
Chop Chop Convenience Stores - Southbridge,23.73,154.83,33.03,266.39,54.35,351.7,193.59,179.23,252.99,319.72,266.72,182.94,189.93,1022.37
Churchill Wine and Liquor,0.0,0.0,0.0,0.0,0.0,0.0,7.99,0.0,0.0,0.0,0.0,0.0,1.33,0.0
Circle K (10200 N Rodney Parham Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.22,428.89,393.56,787.11
Circle K (10321 Colonel Glenn Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98,130.44,240.42,128.95,386.84
Circle K (1060 Plantation Blvd),0.0,0.0,0.0,76.97,354.41,864.17,622.2,649.15,686.86,417.14,223.11,237.95,459.11,1565.06
Circle K (109 N Chester St),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.3,0.89
Circle K (1106 N Jefferson St),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.84,1122.63,720.31,751.26,2253.78
Circle K (1176 Chattahoochee Ave NW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.43,1570.89,853.7,910.01,2730.02
Circle K (118 Country Club Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.96,223.09,173.21,144.09,432.26
Circle K (11819 Colonel Glenn Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.49,59.0,68.75,137.49
Circle K (1188 Broward Rd),0.0,0.0,0.0,25.97,236.75,216.12,319.36,317.75,642.79,880.75,1557.88,1238.3,603.96,4319.72
Circle K (11921 Kanis Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11,255.01,0.0,95.04,285.12
Circle K (1220 AR-35),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.68,210.84,176.76,353.52
Circle K (1307 Federal Dr),0.0,0.0,0.0,0.0,0.0,11.56,325.7,275.84,708.22,962.26,1297.78,852.87,633.46,3821.13
Circle K (14314 Spring Hill Dr),0.0,0.0,0.0,106.81,812.92,571.04,468.18,769.59,907.55,547.09,910.62,417.8,612.4,2783.06
Circle K (1600 Pike Ave),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.73,292.01,281.37,562.74
Circle K (1697 Norman Dr),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.48,2197.16,1438.73,1456.12,4368.37
Circle K (17150 N Alexander Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,241.16,79.83,108.72,326.17
Circle K (1720 Marietta Blvd NW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.76,907.25,379.47,517.83,1553.48
Circle K (1810 Dry Pond Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.56,395.48,256.63,255.89,767.67
Circle K (1896 Piedmont Rd NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.13,1336.4,1020.59,1038.71,3116.12
Circle K (1945 GA Hwy 211),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,788.91,367.41,391.66,1174.97
Circle K (2200 W Point Pkwy),0.0,0.0,0.0,0.0,0.0,64.13,367.56,389.81,531.36,507.86,705.13,389.8,422.24,2134.15
Circle K (23 Mile Rd),0.0,0.0,0.0,0.0,75.84,165.51,228.35,280.43,286.06,339.08,196.11,352.68,240.51,1173.93
Circle K (2457 Whitesville Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,38.89,25.33,50.66
Circle K (2808 W Huntsville Ave),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.17,243.37,268.27,536.54
Circle K (2909 E South Blvd),0.0,0.0,0.0,0.0,0.0,127.68,780.14,479.68,1048.5,882.16,1070.97,611.93,714.44,3613.56
Circle K (3 US Hwy 27 N),0.0,0.0,0.0,45.36,186.87,145.53,191.62,315.45,336.32,585.86,716.88,440.42,329.37,2079.48
Circle K (3106 Jenny Lind Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59,157.22,106.22,94.68,284.03
Circle K (3285 McGinnis Ferry Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.73,2219.27,1468.31,1560.1,4680.31
Circle K (3299 Sixes Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6,218.59,222.51,177.57,532.7
Circle K (3301 SW 2nd St),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.99,359.35,425.93,280.09,840.27
Circle K (3320 John F Kennedy Blvd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.26,0.0,0.0,0.0,19.81,79.26
Circle K (3390 FL-17),0.0,0.0,0.0,197.36,364.81,657.04,803.08,743.61,815.19,434.15,731.1,350.32,566.3,2330.76
Circle K (3400 Busbee Dr NW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.63,1493.9,968.06,1052.53,3157.59
Circle K (3424 US-431),0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.49,647.82,620.39,1029.0,463.69,558.68,2760.9
Circle K (3565 Lower Wetumpka Rd),0.0,0.0,0.0,0.0,0.0,91.68,140.06,260.47,278.31,209.14,278.72,131.16,198.51,897.33
Circle K (36 Scotia Dr),0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.64,58.38,171.47,224.65,341.55,176.34,796.05
Circle K (3601 Flat Shoals Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.58,2189.23,1829.88,1838.9,5516.69
Circle K (3991 Johnson Mill Blvd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,288.82,65.19,121.23,363.68
Circle K (4101 Brooken Hill Dr),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.83,0.0,92.92,185.83
Circle K (4207 Martin Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,43.97,48.88,97.77
Circle K (4300 E Broadway St),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42,93.86,151.84,88.71,266.12
Circle K (4315 N Crossover Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.65,59.28,57.47,114.93
Circle K (4507 Troy Hwy),0.0,0.0,0.0,0.0,0.0,36.28,369.69,177.18,396.57,445.69,544.99,143.49,301.98,1530.74
Circle K (4601 Northshore Dr),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,18.96,103.45,48.59,145.78
Circle K (5051 Warden Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7,0.0,25.85,51.7
Circle K (5101 Vaughn Rd),0.0,0.0,0.0,0.0,0.0,49.53,417.72,273.62,763.11,1444.99,1127.88,464.68,648.79,3800.66
Circle K (5615 Lindsey Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.75,2.79,54.77,109.54
Circle K (6 N Tamiami Trail),0.0,0.0,0.0,115.57,371.05,327.1,406.02,406.01,284.0,144.84,254.53,362.08,296.8,1045.45
Circle K (6201 Colonel Glenn Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,326.22,311.35,215.52,646.56
Circle K (621 N Eastern Blvd),0.0,0.0,0.0,0.0,0.0,63.81,304.03,378.69,418.95,663.08,669.14,282.63,397.19,2033.8
Circle K (6357 Eastern Ave),0.0,0.0,0.0,0.0,817.05,929.46,1309.38,2600.15,2295.21,2607.16,3284.35,2181.87,2003.08,10368.59
Circle K (6420 S University Ave),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.32,153.98,327.15,654.3
Circle K (6629 Jonesboro Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.0,2085.5,1398.62,1580.37,4741.12
Circle K (6658 AL-46),0.0,0.0,0.0,0.0,0.0,0.0,7.98,0.0,45.45,0.0,11.96,21.04,14.41,78.45
Circle K (700 E Broadway St),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.78,112.09,184.44,368.87
Circle K (758 W North St),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,386.64,894.27,428.63,1285.89
Circle K (8060 GA-85),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.55,2148.55,1378.23,1288.44,3865.33
Circle K (909 Kings Hwy),0.0,0.0,0.0,37.86,538.2,573.3,666.72,1645.65,2075.2,847.1,1073.37,783.34,915.64,4779.01
Circle K (9324 AR-107),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,46.22,152.36,67.84,203.52
Circle K (9811 AR-253),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.12,154.93,136.38,116.81,350.43
Circle K (983 GA-124),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.68,1013.67,342.62,674.32,2022.97
Circle K (Airport Road),0.0,0.0,0.0,77.19,1237.18,1776.93,2158.95,2148.36,2189.76,1613.56,1672.63,1046.53,1546.79,6522.48
Circle K (Ave H),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98,359.83,882.62,449.45,435.47,1741.88
Circle K (IH 35),0.0,0.0,0.0,19.04,694.96,1525.34,2129.48,3666.67,2588.25,3055.11,3783.59,2399.11,2206.84,11826.06
Circle K (Southfield Rd),0.0,0.0,0.0,0.0,339.58,386.17,554.89,605.34,824.98,759.14,623.04,518.59,576.47,2725.75
Circle K (Westinghouse),0.0,0.0,0.0,172.38,3246.97,4599.42,4736.95,6685.64,8303.27,8859.42,9445.01,6353.62,5822.52,32961.32
Circle K - Front Royal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.34,201.34,201.34
Circle K - Main St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.51,266.76,324.4,1427.59,1964.43,802.54,3983.18
Circle K Argyle,0.0,0.0,137.47,310.78,314.28,356.48,258.67,331.52,414.93,507.75,666.16,338.42,363.65,1927.26
