store_name,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,Monthly_Avg,YTD_2025
Jacksons Food Stores #62,0.0,0.0,384.27,1001.82,1057.3,1168.39,1423.74,2312.29,2345.88,2372.02,2208.19,698.55,1247.7,7624.64
Jacksons Food Stores #625,794.53,1473.42,726.21,995.74,833.21,751.6,690.56,1450.39,1537.15,1381.0,1694.6,935.71,1105.34,5548.46
Jacksons Food Stores #63,528.5,640.32,1171.9,949.82,801.61,1073.66,1569.79,1699.18,1704.07,1661.25,1569.18,416.51,1148.82,5351.01
Jacksons Food Stores #633,909.63,1137.14,1021.85,1076.27,907.94,1000.64,892.21,1180.64,1267.37,1644.24,2207.12,1012.67,1188.14,6131.4
Jacksons Food Stores #64,1053.12,1785.07,1956.92,2572.32,2209.93,2860.5,3489.77,4297.93,4542.27,3092.89,3562.65,1081.26,2708.72,12279.07
Jacksons Food Stores #648,1376.89,2241.36,1689.55,1642.14,1054.68,793.41,1016.46,2093.47,3225.41,2197.03,2594.59,1105.71,1752.56,9122.74
Jacksons Food Stores #65,120.94,192.38,205.23,210.24,159.74,125.55,629.25,409.72,399.61,912.62,692.7,337.01,366.25,2341.94
Jacksons Food Stores #654,754.55,1296.06,1235.73,860.04,733.06,566.37,498.89,795.16,1568.55,1586.16,1633.56,786.65,1026.23,5574.92
Jacksons Food Stores #661,0.0,0.0,0.0,0.0,0.0,5.99,67.23,60.04,67.41,73.71,99.65,19.75,32.81,260.52
Jacksons Food Stores #662,0.0,0.0,0.0,0.0,0.0,99.12,126.92,0.0,184.43,32.02,140.73,79.3,55.21,436.48
Jacksons Food Stores #664,0.0,0.0,0.0,0.0,0.0,49.03,195.67,192.73,191.22,151.98,336.2,148.64,105.46,828.04
Jacksons Food Stores #665,0.0,0.0,0.0,0.0,0.0,33.69,316.09,533.83,428.52,367.63,388.96,170.54,186.61,1355.65
Jacksons Food Stores #667,0.0,0.0,0.0,0.0,0.0,81.8,433.62,267.81,437.95,423.69,347.38,441.05,202.78,1650.07
Jacksons Food Stores #668,0.0,0.0,0.0,0.0,0.0,0.0,44.11,39.98,18.36,109.49,333.15,108.78,54.49,569.78
Jacksons Food Stores #67,0.0,0.0,0.0,0.0,0.0,127.29,971.87,1658.37,2509.03,1121.0,1646.09,729.76,730.28,6005.88
Jacksons Food Stores #68,0.0,0.0,0.0,0.0,0.0,245.92,2030.33,2235.95,2601.68,2501.95,2737.6,1111.82,1122.1,8953.05
Jacksons Food Stores #69,0.0,0.0,0.0,0.0,0.0,209.84,829.43,1134.92,1069.1,900.95,1667.2,423.54,519.58,4060.79
Jacksons Food Stores #7,736.21,1448.65,1267.07,1571.68,1202.93,1626.09,2272.6,3086.78,3711.31,2756.13,2787.13,1132.94,1966.63,10387.51
Jacksons Food Stores #73,0.0,0.0,0.0,0.0,0.0,289.85,1125.26,1679.68,2563.06,1858.39,2243.2,1111.94,905.95,7776.59
Jacksons Food Stores #77,1244.66,2292.64,1657.29,2152.81,1768.4,1858.06,3274.19,2915.11,4384.34,3325.15,3173.64,1643.86,2474.18,12526.99
Jacksons Food Stores #80,0.0,0.0,0.0,36.21,391.47,110.78,68.01,148.52,254.33,243.63,284.49,30.2,130.64,812.65
Jacksons Food Stores #801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.53,309.16,154.75,45.04,540.44
Jacksons Food Stores #802,0.0,0.0,0.0,186.11,373.66,574.68,609.1,547.91,990.04,1423.68,1440.44,445.55,549.26,4299.71
Jacksons Food Stores #804,0.0,0.0,0.0,212.66,776.29,1209.27,726.22,1242.78,1412.45,1546.41,1703.32,622.55,787.66,5284.73
Jacksons Food Stores #805,0.0,0.0,0.0,406.52,1344.36,2969.95,3576.87,4450.87,5567.86,3994.14,4049.61,2465.37,2402.13,16076.98
Jacksons Food Stores #806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.55,564.28,940.41,575.48,185.98,2231.72
Jacksons Food Stores #807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.77,383.02,468.56,218.36,97.23,1166.71
Jacksons Food Stores #808,0.0,0.0,0.0,117.6,184.29,289.74,375.62,408.66,352.65,784.82,658.83,219.53,282.65,2015.83
Jacksons Food Stores #809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.22,348.66,338.67,164.94,80.21,962.49
Jacksons Food Stores #81,0.0,0.0,2.99,178.85,94.0,169.09,271.06,320.75,332.5,438.16,258.6,237.91,191.99,1267.17
Jacksons Food Stores #810,0.0,0.0,0.0,232.54,697.13,944.55,930.64,874.68,1338.7,1457.77,1296.8,398.79,680.97,4492.06
Jacksons Food Stores #811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.78,275.94,156.73,55.79,669.45
Jacksons Food Stores #812,0.0,0.0,0.0,149.58,396.9,368.45,364.31,545.08,881.57,357.3,495.31,161.59,310.01,1895.77
Jacksons Food Stores #85,1644.21,4069.02,3100.76,3381.42,1936.49,1803.54,1984.93,1726.92,1852.7,2181.27,2159.82,1060.69,2241.81,7254.48
Jacksons Food Stores #87,170.23,936.66,906.01,722.15,839.07,847.51,744.43,1128.56,1051.8,1092.24,1028.37,522.46,832.46,3694.87
Jacksons Food Stores #94,0.0,0.0,111.16,412.88,612.01,1162.62,942.08,1561.75,1807.23,1935.2,2374.87,824.74,978.71,6942.04
Jacksons Food Stores #95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.48,457.8,105.61,1267.28
Jacksons Food Stores #97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.03,462.1,66.84,802.13
Jacksons Food Stores (#107),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.9,10.78
Jacksons Food Stores (#108),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.12,5.43,65.12
Jacksons Food Stores (#110),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29,3.19,38.29
Jacksons Food Stores (#111),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,3.27,39.3
Jacksons Food Stores (#112),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67,3.22,38.67
Jacksons Food Stores (#500),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,2.53,30.34
Jacksons Food Stores (#501),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.92,10.49,125.92
Jacksons Food Stores (#502),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.11,18.43,221.11
Jacksons Food Stores (#504),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.02,3.67,44.02
Jacksons Food Stores (#505),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.92,2.91,34.92
Jacksons Food Stores (#509),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.25,4.77,57.25
Jacksons Food Stores (#511),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.89,6.74,80.89
Jacksons Food Stores (#512),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,1.07,12.88
Jacksons Food Stores (#513),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.6,12.05,144.6
Jacksons Food Stores (#514),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.33,27.86,334.33
Jacksons Food Stores (#515),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.35,11.78,141.35
Jacksons Food Stores (#516),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91,3.08,36.91
Jacksons Food Stores (#518),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,1.09,13.06
Jacksons Food Stores (#520),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.95,10.25,122.95
Jacksons Food Stores (#521),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,3.46,41.5
Jacksons Food Stores (#523),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.09,6.92,83.09
Jacksons Food Stores (#525),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.83,10.57,126.83
Jacksons Food Stores (#526),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06,5.34,64.06
Jacksons Food Stores (#528),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.48,9.21,110.48
Jacksons Food Stores (#529),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.68,3.72,44.68
Jacksons Food Stores (#530),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.83,8.15,97.83
Jacksons Food Stores (#531),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86,1.99,23.86
Jacksons Food Stores (#533),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.39,3.7,44.39
Jacksons Food Stores (#535),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.95,8.16,97.95
Jacksons Food Stores (#537),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.05,4.59,55.05
Jacksons Food Stores (#538),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.07,11.51,138.07
Jacksons Food Stores (#540),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.19,4.93,59.19
Jacksons Food Stores (#542),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,4.19,50.25
Jacksons Food Stores (#544),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.79,3.32,39.79
Jacksons Food Stores (#545),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.44,6.95,83.44
Jacksons Food Stores (#547),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.97,3.0,35.97
Jacksons Food Stores (#548),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.38,3.36,40.38
Jacksons Food Stores (#551),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,8.75,105.0
Jacksons Food Stores (#563),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,2.45,29.4
Jallo Wine & Spirits,0.0,0.0,0.0,48.43,1147.39,1505.59,1891.83,1672.01,2052.73,1748.86,1571.74,867.3,1042.16,6240.63
Jr Mini Market,9.45,35.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0
Jr Mini Market 2,6.38,11.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0
Jr. Markets #5,703.74,1314.82,1521.94,1037.01,754.8,697.05,535.02,1045.22,930.29,1111.95,778.25,402.46,902.71,3222.95
Kangaroo Express (1119 E McNeese St),0.0,0.0,0.0,0.0,0.0,0.0,144.44,295.16,159.85,252.52,478.85,211.2,128.5,1102.42
Kangaroo Express (11720 Plank Rd),0.0,0.0,0.0,0.0,0.0,0.0,74.38,389.05,410.13,162.09,27.99,192.27,104.66,792.48
Kangaroo Express (12390 Scotland Ave),0.0,0.0,0.0,0.0,0.0,10.28,83.21,114.12,213.23,283.02,522.63,145.84,114.36,1164.72
Kangaroo Express (1684 S College St),0.0,0.0,0.0,0.0,0.0,197.69,430.16,480.21,924.05,870.91,822.16,490.81,351.33,3107.93
Kangaroo Express (1717 Gerstner Memorial Dr),0.0,0.0,0.0,0.0,0.0,0.0,10.77,95.57,205.49,214.14,252.69,117.94,74.72,790.26
Kangaroo Express (20570 Veterans Blvd),0.0,0.0,0.0,16.97,115.26,223.28,120.06,300.86,370.0,284.91,286.93,127.77,153.84,1069.61
Kangaroo Express (2906 Atlanta Hwy),0.0,0.0,0.0,0.0,0.0,0.0,295.65,308.99,732.71,1014.48,773.12,312.51,286.45,2832.82
Kangaroo Express (38507 Louisiana 30 W),0.0,0.0,0.0,0.0,0.0,0.0,173.32,294.85,703.95,701.09,533.03,308.26,226.21,2246.33
Kangaroo Express (4350 Bee Ridge Rd),0.0,0.0,0.0,52.76,64.44,469.1,370.87,99.09,181.83,464.74,79.44,5.98,149.02,731.99
Kangaroo Express (6103 Florida Blvd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.26,1390.17,1143.47,909.78,221.22,325.66,3664.64
Kangaroo Express (6224 Plank Rd),0.0,0.0,0.0,0.0,0.0,0.0,58.89,423.64,243.99,134.58,6.48,21.25,74.07,406.3
Kangaroo Express (6404 Hooper Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.36,95.98,402.87,1062.91,315.0,169.01,1876.76
Kangaroo Express (642 Belle Terre Blvd),0.0,0.0,0.0,0.0,0.0,0.0,29.68,202.26,353.15,368.67,379.19,204.27,128.1,1305.28
Kangaroo Express (8967 Jefferson Hwy),0.0,0.0,0.0,0.0,0.0,0.0,382.95,1192.25,1080.84,1422.8,795.46,403.56,439.82,3702.66
Kangaroo Express(3636 N Sherwood Forest Dr),0.0,0.0,0.0,0.0,0.0,0.0,40.86,411.25,243.88,489.7,534.59,192.88,159.43,1461.05
Kelly's Convenience Center (Kelly's 9th Street),20.92,0.0,60.38,45.24,28.1,35.48,96.71,51.24,75.66,50.43,134.57,11.17,50.82,271.83
Kelly's Sunset Convenience (Kelly's Sunset Drive),36.63,78.94,77.71,79.06,97.12,8.67,113.6,73.69,8.07,34.22,27.43,10.17,53.78,79.89
Kenosha BP,0.0,5.48,11.96,31.2,88.73,20.52,22.22,0.0,0.0,24.06,8.56,0.0,17.73,32.62
King Fuels - Fannin Food Mart,0.0,0.0,0.0,0.0,0.0,318.41,1126.53,769.88,799.01,1273.11,1245.45,629.72,513.51,3947.29
Klondike Food Mart,0.0,0.0,0.0,0.0,317.35,250.9,281.51,211.6,427.88,409.95,681.78,140.8,226.81,1660.41
Krauszers Food Store,0.0,44.92,23.29,30.04,47.99,8.52,21.29,40.34,5.02,52.18,13.25,4.28,24.26,74.73
Krispy Krunchy Chicken (2144 Corporate Center Dr),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,183.42,198.1,32.79,393.5
Krispy Krunchy Chicken (909 Kings Hwy),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28,75.98,140.29,57.04,24.72,296.59
LP Food Mart,60.61,136.13,199.93,53.32,90.51,93.8,141.89,41.12,125.58,167.97,696.64,337.3,178.73,1327.49
La Familia Stop-N-Shop,77.01,141.87,175.59,167.23,70.3,91.83,128.36,118.22,226.49,144.78,155.46,143.97,136.76,670.7
La Vista Food Mart,0.0,0.0,0.0,0.0,58.8,452.25,418.0,543.74,632.19,297.68,445.11,76.07,243.65,1451.05
LaMa 102,56.55,136.5,88.02,104.76,149.87,73.18,108.7,129.88,34.21,209.11,283.21,52.63,118.89,579.16
LaMa 103,47.95,76.04,90.92,71.32,108.53,44.95,49.9,257.35,172.54,52.35,25.76,37.35,86.25,288.0
Lama 108,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0
Ledgewood BP,143.03,147.27,81.42,114.07,136.96,80.23,167.47,122.84,201.76,74.42,210.31,85.3,130.42,571.79
Lela’s Variety,22.57,89.48,138.07,122.39,10.48,13.76,18.98,23.48,76.35,34.98,44.13,27.96,51.89,183.42
Little Buck Food Mart #4,95.3,139.61,192.81,111.57,175.29,169.57,252.99,283.17,335.19,252.6,302.2,98.96,200.77,988.95
Little Buck Food Store #3,78.39,64.93,120.31,122.21,134.4,229.61,196.8,187.47,242.19,164.52,237.85,62.92,153.47,707.48
Luckies Severn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.17,0.0
Lula Store (Powered by Up Partners),12.53,9.18,15.87,8.28,4.83,12.17,12.25,33.1,7.49,10.06,13.08,1.99,11.74,32.62
Lyons Liquors,279.81,460.44,470.65,475.14,434.24,323.01,830.59,1220.38,748.51,614.64,1241.43,255.22,612.84,2859.8
M & M Market,0.0,24.23,0.0,3.99,0.0,21.42,36.68,0.0,24.05,6.97,15.74,0.0,11.09,46.76
Mak Boca Marathon,118.09,64.15,46.9,12.46,45.94,79.71,44.14,78.35,16.93,40.03,42.93,51.96,53.47,151.85
Mak Camino Real Mobil,4.78,27.9,5.48,13.54,22.48,127.28,44.64,22.41,7.47,86.94,18.01,0.0,31.74,112.42
Mak Convenience Marathon,0.0,21.89,9.24,0.0,36.86,6.0,24.18,10.69,13.26,0.0,33.7,0.0,12.99,46.96
Mak Flamingo Mobil,12.78,89.35,83.14,49.18,43.71,53.06,35.69,0.0,100.97,39.77,69.86,27.22,50.39,237.82
Mall Parkway Food Mart,0.0,0.0,0.0,0.0,41.83,108.36,120.14,91.26,157.61,114.65,62.65,9.55,58.84,344.46
Mardela Goose Creek & Subway,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,2.74,19.95,13.87,0.0,3.27,36.56
Mega Gas,56.24,239.74,180.46,91.49,228.1,264.11,225.04,212.08,207.43,259.47,108.06,52.22,177.04,627.18
Mega! CO-OP (1210 N Division Street),0.0,0.0,0.0,0.0,0.0,0.0,40.18,38.19,13.46,0.0,16.77,0.0,9.05,30.23
Mega! CO-OP (1433 Commercial Blvd),0.0,0.0,0.0,0.0,0.0,0.0,9.97,94.41,73.15,22.45,0.0,0.0,16.66,95.6
Mega! CO-OP (1703 E Bridge Street),0.0,0.0,0.0,0.0,0.0,34.68,83.31,0.0,0.0,0.0,0.0,0.0,9.83,0.0
Mega! CO-OP (17255 County Highway X),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,94.51,0.0,0.0,8.57,102.88
Mega! CO-OP (2109 Highland Avenue),0.0,0.0,0.0,0.0,0.0,66.41,121.76,26.92,62.21,0.0,0.0,0.0,23.11,62.21
Mega! CO-OP (2750 120th Street),0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0,0.0,29.85,0.0,0.0,3.19,29.85
Mega! CO-OP (2920 Craig Road),0.0,0.0,0.0,0.0,0.0,72.67,32.69,100.67,3.69,6.37,32.2,0.0,20.69,42.26
Mega! CO-OP (4304 Jeffers Road),0.0,0.0,0.0,0.0,0.0,177.92,510.71,480.35,483.82,552.34,37.78,0.0,186.91,1073.94
Mega! CO-OP (5511 State Road 93),0.0,0.0,0.0,0.0,0.0,34.02,10.19,35.2,17.57,30.52,0.0,0.0,10.62,48.09
Mega! CO-OP (600 Bridge Street),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.23,0.0,0.0,3.44,41.23
Mega! CO-OP (7 S Mill Street),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.79,0.0,0.0,0.0,3.48,41.79
Mixx Market 10 - Antelope Shell,12.63,163.35,274.81,134.46,101.12,50.99,26.14,52.14,235.93,39.86,46.99,70.79,100.77,393.57
Mixx Market 11 - Vallejo Shell,0.0,43.01,60.19,15.98,71.18,85.32,83.71,57.26,160.52,339.67,465.37,146.39,127.38,1111.95
Mixx Market 12 - Midtown Shell,21.36,11.98,62.8,98.43,135.29,99.86,44.15,13.25,184.18,222.28,154.05,85.36,94.42,645.87
Mixx Market 18 - Taron Shell,15.96,36.57,52.34,157.16,186.6,139.62,141.52,184.58,304.6,147.02,751.63,452.74,214.2,1655.99
Mixx Market 22 - Penn Valley Shell,30.51,33.79,0.0,22.98,78.52,48.56,21.74,21.05,77.03,45.13,66.2,16.14,38.47,204.5
Mixx Market 24 - South Watt Shell,21.8,104.63,58.27,95.5,39.65,171.29,61.06,91.75,257.76,215.63,338.52,59.57,126.29,871.48
Mixx Market 3 - Zinfandel Shell,39.23,143.78,189.94,89.24,135.92,96.99,183.04,266.16,191.81,0.0,92.09,59.42,123.97,343.32
Mixx Market 51 - Taylor Road Shell,51.11,233.35,297.52,44.84,109.03,138.59,73.86,179.44,328.04,552.2,930.18,211.25,262.45,2021.67
Mixx Market 54 - El Dorado Hills Shell,0.0,9.26,2.99,8.58,49.02,4.38,47.83,8.77,33.57,15.78,749.61,108.83,86.55,907.79
Mixx Market 55 - Truxel Shell,92.26,198.71,97.07,270.02,160.26,212.48,186.8,32.0,65.31,38.72,17.63,19.74,115.92,141.4
Mixx Market 56 - Wedge Parkway Shell,4.88,152.6,21.41,95.97,41.57,40.07,60.11,42.48,29.48,157.14,42.46,50.86,61.59,279.94
Mixx Market 57 - Ikea Shell,69.39,158.98,139.36,272.8,210.29,128.56,143.15,84.42,132.79,162.66,709.51,277.82,207.48,1282.78
Mixx Market 6 - Madison Shell,60.16,65.87,0.0,0.0,52.32,73.06,163.16,189.25,214.01,112.67,177.32,57.1,97.08,561.1
Mixx Market 7 - McClellan Park Shell,31.7,0.0,0.0,7.98,0.0,52.72,14.65,87.82,58.89,14.97,66.21,0.0,27.91,140.07
Mixx Market 8 - Five Point Shell,23.02,95.93,22.01,19.43,59.74,77.14,64.6,27.1,42.45,0.0,12.57,54.38,41.53,109.4
Mobil Kickstart,0.0,14.74,104.74,272.11,264.36,277.5,305.57,286.91,239.02,194.7,426.69,273.11,221.62,1133.52
Moes 3 BP (Shaefer Hwy),0.0,0.0,0.0,0.0,0.0,0.0,110.92,296.61,328.64,271.36,571.08,222.32,150.08,1393.4
Monterey Market,22.74,25.54,5.58,77.33,16.16,15.16,61.14,96.8,106.62,5.68,33.08,45.57,42.62,190.95
Moon Mart,190.93,272.21,245.94,430.22,257.73,390.39,375.45,314.69,506.89,297.46,316.44,91.24,307.47,1212.03
Nashua Road Shell,55.79,205.23,108.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,0.0
Niyati - Valero Gas Station,0.0,58.99,16.34,13.99,18.23,8.0,27.34,110.15,0.0,0.0,0.0,0.0,21.09,0.0
North Salisbury Tiger Mart,29.51,33.56,19.62,22.69,43.44,9.97,6.36,61.08,21.51,96.32,137.25,6.18,40.62,261.26
Nutfield Country Store,55.57,68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37,0.0
Oasis #1,9.88,107.93,50.45,48.95,41.25,66.13,108.83,220.87,68.39,194.29,217.5,90.6,102.09,570.78
Oasis #15,139.78,117.11,25.92,128.46,68.22,27.71,69.61,102.21,208.47,207.61,171.92,57.64,110.39,645.64
Ocean Liquor,197.93,89.5,196.6,248.76,105.96,263.81,155.29,26.99,23.24,37.73,32.48,0.0,114.86,93.45
On the Go #2,284.21,757.41,857.32,839.95,823.75,674.33,590.46,420.99,815.58,975.84,679.73,388.31,675.66,2859.46
On the Go - Master,276.06,412.69,470.82,365.81,441.58,370.54,354.96,606.76,607.13,532.14,680.93,354.88,456.19,2175.08
One Stop Convenience,132.08,188.92,54.72,96.38,139.02,62.58,66.44,110.72,54.99,31.36,30.87,26.79,82.91,144.01
Par Mar Stores - 101,62.09,0.0,24.48,37.47,0.0,9.67,146.05,0.0,33.04,49.7,7.48,4.18,31.18,94.4
Par Mar Stores - 103 (Glades Pike),6.98,0.0,0.0,32.79,24.84,37.09,15.14,0.0,14.94,0.0,13.65,14.66,13.34,43.25
Par Mar Stores - 107 (South Paint St),62.41,133.19,110.11,254.91,247.82,230.2,428.91,622.42,561.73,500.73,282.58,47.63,290.22,1392.67
Par Mar Stores - 108 (State Route 159),0.0,0.0,0.0,7.16,11.99,26.93,11.17,12.99,32.52,0.0,58.38,0.0,13.43,90.9
Par Mar Stores - 11,0.0,0.0,17.99,12.26,0.0,21.99,0.0,182.53,45.48,45.98,150.9,160.93,53.17,403.29
Par Mar Stores - 110 (Jones Road),0.0,0.0,0.0,0.0,0.0,0.0,15.98,24.97,0.0,0.0,0.0,0.0,3.41,0.0
Par Mar Stores - 111 (Star Drive),60.41,66.99,46.52,78.29,154.94,147.07,323.58,204.38,244.53,24.95,65.3,78.72,124.64,413.5
Par Mar Stores - 115 (Washington St West),79.64,66.11,79.4,51.65,177.65,154.74,328.4,220.44,137.79,86.12,400.06,37.97,151.66,661.94
Par Mar Stores - 12,125.05,112.23,81.96,42.08,41.0,106.26,87.44,144.8,29.96,95.92,54.85,144.82,88.86,325.55
Par Mar Stores - 121 (East Main St),0.0,93.75,108.71,36.28,78.38,77.34,121.52,128.16,96.83,72.23,0.0,0.0,67.77,169.06
Par Mar Stores - 127,70.3,100.95,35.61,21.25,82.4,89.13,280.07,238.96,155.93,103.15,161.03,73.48,117.69,493.59
Par Mar Stores - 13 (State Route 7),0.0,4.99,2.99,10.55,0.0,17.99,21.99,0.0,37.19,0.0,49.85,0.0,12.13,87.04
Par Mar Stores - 133,64.68,23.96,40.72,26.93,22.91,74.17,35.39,58.56,0.0,0.0,89.32,0.0,36.39,89.32
Par Mar Stores - 136 (West Second St),11.96,10.94,14.14,39.88,12.94,9.86,27.31,49.23,55.03,18.48,170.14,58.38,39.86,302.03
Par Mar Stores - 137 (Old Weston Rd),0.0,18.21,10.16,16.75,3.49,0.0,0.0,0.0,0.0,3.98,30.73,10.98,7.86,45.69
Par Mar Stores - 138 (Island Ave),65.8,55.34,28.96,28.89,25.44,100.43,80.11,30.16,66.46,88.28,76.2,26.32,56.03,257.26
Par Mar Stores - 144 (Mall Rd),5.97,15.25,36.2,9.87,25.23,31.74,47.37,0.0,8.99,18.03,0.0,0.0,16.55,27.02
Par Mar Stores - 15 (East DuPont Ave),13.44,23.7,30.59,25.2,34.8,117.27,46.87,34.91,54.7,80.57,17.03,24.92,42.0,177.22
Par Mar Stores - 16 (Kanawha Terrace),0.0,117.2,72.04,104.85,97.39,75.78,185.71,39.89,110.23,69.02,81.27,40.41,82.82,300.93
Par Mar Stores - 166,268.0,299.49,188.82,196.83,302.99,317.01,593.95,264.31,302.76,287.22,317.84,23.25,280.21,931.07
Par Mar Stores - 167,38.92,60.18,69.86,203.4,115.16,189.6,271.96,180.95,186.26,152.44,146.78,102.65,143.18,588.13
Par Mar Stores - 168,0.0,6.99,48.97,37.98,66.22,0.0,65.51,12.99,70.46,25.97,13.68,4.78,29.46,114.89
Par Mar Stores - 169,103.63,235.64,346.41,336.92,291.93,257.38,357.12,295.51,308.84,121.45,253.09,88.46,249.7,771.84
Par Mar Stores - 17 (Main Street),11.75,23.76,47.36,22.29,18.43,53.03,32.14,42.4,63.47,43.31,38.89,16.54,34.45,162.21
Par Mar Stores - 173 (Greenbrier St),81.89,115.68,85.51,42.95,84.44,157.22,32.29,20.46,82.3,129.46,132.98,16.76,81.83,361.5
Par Mar Stores - 176 (US Route 60),49.59,67.72,126.38,73.59,74.36,89.91,91.89,151.74,118.26,169.5,139.04,50.99,100.25,477.79
Par Mar Stores - 179 (Flat Top Rd),0.0,0.0,9.97,0.0,0.0,16.25,14.17,0.0,3.98,0.0,2.49,0.0,3.9,6.47
